CC-1985
CDH90139.1,LOMLKMFN_00898,99.69
SRR2059461
CLL_A3167,AFFAPCGN_00273,98.12
CLL_A3168,AFFAPCGN_00274,99.14
CLL_A3169,AFFAPCGN_00275,96.99
CLL_A0291,AFFAPCGN_00745,97.61
CLL_A0079,AFFAPCGN_02181,97.74
CLL_A0078,AFFAPCGN_02180,95.25
CDH90139.1,AFFAPCGN_01599,97.99
SRR2059462
CLL_A3167,LMDFJIJD_00102,100.00
CLL_A3168,LMDFJIJD_00101,99.78
CLL_A3169,LMDFJIJD_00100,100.00
CLL_A0291,LMDFJIJD_03497,99.04
CLL_A0079,LMDFJIJD_02009,99.77
CLL_A3162,LMDFJIJD_00107,100.00
CLL_A0078,LMDFJIJD_02008,99.51
CDH90139.1,LMDFJIJD_00455,98.62
SRR2059463
CLL_A3167,PAGNFFOH_00240,98.12
CLL_A3168,PAGNFFOH_00239,99.14
CLL_A3169,PAGNFFOH_00238,96.99
CLL_A0291,PAGNFFOH_02067,98.09
CLL_A0079,PAGNFFOH_02266,97.52
CLL_A3162,PAGNFFOH_00245,96.85
CLL_A0078,PAGNFFOH_02267,95.08
CDH90139.1,PAGNFFOH_02482,98.15
SRR2059464
CLL_A3167,AGFNEJFA_02254,98.12
CLL_A3168,AGFNEJFA_02255,99.14
CLL_A3169,AGFNEJFA_02256,97.26
CLL_A0291,AGFNEJFA_00770,97.61
CLL_A0079,AGFNEJFA_02334,97.74
CLL_A0078,AGFNEJFA_02332,95.25
CDH90139.1,AGFNEJFA_00321,97.84
SRR2059465
CLL_A3167,PHKOEHJC_00954,98.12
CLL_A3168,PHKOEHJC_00953,99.14
CLL_A3169,PHKOEHJC_00952,96.99
CLL_A0291,PHKOEHJC_01698,97.61
CLL_A0079,PHKOEHJC_02529,97.74
CLL_A0078,PHKOEHJC_02530,95.25
CDH90139.1,PHKOEHJC_00402,97.84
SRR2059466
CLL_A3167,PENPLPEG_00699,98.12
CLL_A3168,PENPLPEG_00698,99.14
CLL_A3169,PENPLPEG_00697,96.99
CLL_A0291,PENPLPEG_00102,97.61
CLL_A0079,PENPLPEG_03116,97.74
CLL_A0078,PENPLPEG_03162,95.25
CDH90139.1,PENPLPEG_00521,97.84
SRR2059468
CLL_A3168,ANGCGELN_02796,99.14
CLL_A3169,ANGCGELN_02795,97.26
CLL_A0291,ANGCGELN_01398,98.09
CLL_A0079,ANGCGELN_01994,97.74
CLL_A0078,ANGCGELN_01995,95.25
CDH90139.1,ANGCGELN_00378,97.99
SRR2059469
CLL_A3167,MMHEOGCH_02214,98.12
CLL_A3168,MMHEOGCH_02215,99.14
CLL_A3169,MMHEOGCH_02216,96.99
CLL_A0291,MMHEOGCH_01411,97.61
CLL_A0079,MMHEOGCH_02917,97.74
CLL_A0078,MMHEOGCH_02916,95.25
CDH90139.1,MMHEOGCH_00707,97.84
SRR2059471
CLL_A3167,ODKFNHGH_02908,98.12
CLL_A3168,ODKFNHGH_02907,99.14
CLL_A3169,ODKFNHGH_02906,97.80
CLL_A0291,ODKFNHGH_00674,97.61
CLL_A0079,ODKFNHGH_01081,97.74
CLL_A0078,ODKFNHGH_01080,95.25
CDH90139.1,ODKFNHGH_00133,97.84
SRR2059472
CLL_A3167,HPNJEOGD_00437,98.12
CLL_A3168,HPNJEOGD_00436,99.14
CLL_A3169,HPNJEOGD_00435,97.26
CLL_A0291,HPNJEOGD_00101,98.09
CLL_A0079,HPNJEOGD_02742,97.74
CLL_A0078,HPNJEOGD_02741,95.25
CDH90139.1,HPNJEOGD_00506,97.99
SRR2059473
CLL_A3167,NGFGAIFI_00804,98.12
CLL_A3168,NGFGAIFI_00805,99.14
CLL_A3169,NGFGAIFI_00806,96.99
CLL_A0291,NGFGAIFI_00256,97.61
CLL_A0079,NGFGAIFI_00312,97.74
CLL_A0078,NGFGAIFI_00311,95.25
CDH90139.1,NGFGAIFI_00431,97.99
SRR2059474
CLL_A3167,BAABNMLP_01840,98.12
CLL_A3168,BAABNMLP_01841,99.14
CLL_A3169,BAABNMLP_01842,96.99
CLL_A0291,BAABNMLP_01706,97.61
CLL_A0079,BAABNMLP_03316,97.74
CLL_A0078,BAABNMLP_03317,95.25
CDH90139.1,BAABNMLP_00605,97.99
SRR2059475
CLL_A3167,MNIBMDMD_02209,98.12
CLL_A3168,MNIBMDMD_02208,99.14
CLL_A3169,MNIBMDMD_02207,96.99
CLL_A0291,MNIBMDMD_01224,97.61
CLL_A0079,MNIBMDMD_01060,97.74
CLL_A0078,MNIBMDMD_01059,95.25
CDH90139.1,MNIBMDMD_00824,97.84
SRR2059476
CLL_A3167,NMBKPADE_00743,98.12
CLL_A3168,NMBKPADE_00744,99.14
CLL_A3169,NMBKPADE_00745,96.99
CLL_A0291,NMBKPADE_00405,97.61
CLL_A0079,NMBKPADE_02796,97.74
CLL_A0078,NMBKPADE_02797,95.25
CDH90139.1,NMBKPADE_02053,98.15
SRR2059477
CLL_A3167,OBLJPCFC_00269,98.12
CLL_A3168,OBLJPCFC_00268,99.14
CLL_A3169,OBLJPCFC_00267,96.99
CLL_A0291,OBLJPCFC_00726,97.61
CLL_A0079,OBLJPCFC_01618,97.74
CLL_A0078,OBLJPCFC_01619,95.25
CDH90139.1,OBLJPCFC_00314,97.84
SRR2059479
CLL_A3167,EEGEEPNJ_03006,98.12
CLL_A3168,EEGEEPNJ_03007,99.14
CLL_A3169,EEGEEPNJ_03008,96.99
CLL_A0291,EEGEEPNJ_00483,97.61
CLL_A0079,EEGEEPNJ_01187,97.74
CLL_A0078,EEGEEPNJ_01186,95.25
CDH90139.1,EEGEEPNJ_00989,97.84
SRR2059480
CLL_A3167,BDGOHJNE_02643,98.12
CLL_A3168,BDGOHJNE_02642,99.14
CLL_A3169,BDGOHJNE_02641,96.99
CLL_A0291,BDGOHJNE_01028,97.61
CLL_A0079,BDGOHJNE_03103,97.74
CLL_A0078,BDGOHJNE_03102,95.25
CDH90139.1,BDGOHJNE_01650,98.15
SRR2059481
CLL_A3167,HJKINECP_01524,98.12
CLL_A3168,HJKINECP_01523,99.35
CLL_A3169,HJKINECP_01522,96.99
CLL_A0291,HJKINECP_01576,97.61
CLL_A0079,HJKINECP_01261,97.74
CLL_A0078,HJKINECP_01262,95.08
CDH90139.1,HJKINECP_00093,98.15
SRR2059482
CLL_A3167,CDJBJLJB_01562,98.12
CLL_A3168,CDJBJLJB_01563,99.14
CLL_A3169,CDJBJLJB_01564,96.99
CLL_A0291,CDJBJLJB_00095,97.61
CLL_A0079,CDJBJLJB_00622,97.74
CLL_A0078,CDJBJLJB_00623,95.25
CDH90139.1,CDJBJLJB_00949,98.15
SRR2059483
CLL_A3167,IHFHGBGL_00491,98.12
CLL_A3168,IHFHGBGL_00492,99.14
CLL_A3169,IHFHGBGL_00493,96.99
CLL_A0291,IHFHGBGL_02107,97.61
CLL_A0079,IHFHGBGL_02341,97.74
CLL_A0078,IHFHGBGL_02342,95.25
CDH90139.1,IHFHGBGL_01080,98.15
SRR2059484
CLL_A3167,CNBFIGKH_01165,98.12
CLL_A3168,CNBFIGKH_01166,99.14
CLL_A3169,CNBFIGKH_01167,97.26
CLL_A0291,CNBFIGKH_01769,98.09
CLL_A0079,CNBFIGKH_02152,97.52
CLL_A0078,CNBFIGKH_02153,95.25
CDH90139.1,CNBFIGKH_00125,97.99
SRR2059485
CLL_A3167,BACIFPAJ_00232,98.12
CLL_A3168,BACIFPAJ_00231,99.14
CLL_A3169,BACIFPAJ_00230,96.99
CLL_A0291,BACIFPAJ_01732,97.61
CLL_A0079,BACIFPAJ_02755,97.74
CLL_A0078,BACIFPAJ_02754,95.25
CDH90139.1,BACIFPAJ_03272,97.99
SRR2059486
CLL_A3167,GGNDIIOK_02123,98.12
CLL_A3168,GGNDIIOK_02122,99.14
CLL_A3169,GGNDIIOK_02121,96.99
CLL_A0291,GGNDIIOK_02287,97.61
CLL_A0079,GGNDIIOK_02366,97.74
CLL_A0078,GGNDIIOK_02365,95.25
CDH90139.1,GGNDIIOK_01225,97.84
SRR2059487
CLL_A3167,GENKPBLH_00803,98.12
CLL_A3168,GENKPBLH_00804,99.14
CLL_A3169,GENKPBLH_00805,96.99
CLL_A0291,GENKPBLH_00175,98.09
CLL_A0079,GENKPBLH_01898,97.52
CLL_A0078,GENKPBLH_01897,95.25
CDH90139.1,GENKPBLH_01189,98.15
SRR2059488
CLL_A3167,GDDFNJJF_00617,98.12
CLL_A3168,GDDFNJJF_00616,99.14
CLL_A3169,GDDFNJJF_00615,96.99
CLL_A0291,GDDFNJJF_00935,97.61
CLL_A0079,GDDFNJJF_00127,97.74
CLL_A0078,GDDFNJJF_00128,95.25
CDH90139.1,GDDFNJJF_01039,98.15
SRR2059489
CLL_A3167,GHFIOHEN_01384,98.12
CLL_A3168,GHFIOHEN_01383,99.14
CLL_A3169,GHFIOHEN_01382,96.99
CLL_A0291,GHFIOHEN_01403,97.61
CLL_A0079,GHFIOHEN_01349,97.74
CLL_A0078,GHFIOHEN_01350,95.25
CDH90139.1,GHFIOHEN_00809,98.15
SRR2059490
CLL_A3167,KDDGAOHD_02490,98.12
CLL_A3168,KDDGAOHD_02491,99.14
CLL_A3169,KDDGAOHD_02492,98.68
CLL_A0291,KDDGAOHD_00036,97.61
CLL_A0079,KDDGAOHD_01422,97.74
CLL_A0078,KDDGAOHD_01421,95.25
CDH90139.1,KDDGAOHD_00809,98.15
SRR2059491
CLL_A3167,AFGMLMKC_00659,98.12
CLL_A3168,AFGMLMKC_00658,99.14
CLL_A3169,AFGMLMKC_00657,96.99
CLL_A0291,AFGMLMKC_00361,97.61
CLL_A0079,AFGMLMKC_00677,97.74
CLL_A0078,AFGMLMKC_00676,95.25
CDH90139.1,AFGMLMKC_01830,98.15
SRR2059492
CLL_A3167,LEKCIKFP_01499,98.12
CLL_A3168,LEKCIKFP_01498,99.14
CLL_A3169,LEKCIKFP_01497,96.99
CLL_A0291,LEKCIKFP_00102,98.09
CLL_A0079,LEKCIKFP_02684,97.29
CLL_A0078,LEKCIKFP_02685,95.25
CDH90139.1,LEKCIKFP_00562,98.15
SRR2059493
CLL_A3167,NNCJJFPN_02917,98.12
CLL_A3168,NNCJJFPN_02916,99.14
CLL_A3169,NNCJJFPN_02915,96.94
CLL_A0291,NNCJJFPN_01551,97.61
CLL_A0079,NNCJJFPN_02058,97.74
CLL_A0078,NNCJJFPN_02059,95.25
CDH90139.1,NNCJJFPN_00369,98.15
SRR2059494
CLL_A3167,ENFDHMBN_01238,98.12
CLL_A3169,ENFDHMBN_02584,97.26
CLL_A0291,ENFDHMBN_02883,98.09
CLL_A0079,ENFDHMBN_00660,97.74
CLL_A0078,ENFDHMBN_00662,95.25
CDH90139.1,ENFDHMBN_00375,97.99
SRR2059495
CLL_A3167,KPCCNBAB_01031,98.12
CLL_A3168,KPCCNBAB_01030,99.14
CLL_A3169,KPCCNBAB_01029,97.26
CLL_A0291,KPCCNBAB_01345,98.09
CLL_A0079,KPCCNBAB_02639,97.74
CLL_A0078,KPCCNBAB_02638,95.25
CDH90139.1,KPCCNBAB_00264,97.99
SRR2059496
CLL_A3167,JMCHKKAD_01667,98.12
CLL_A3168,JMCHKKAD_01668,99.14
CLL_A3169,JMCHKKAD_01669,96.99
CLL_A0291,JMCHKKAD_02107,97.61
CLL_A0079,JMCHKKAD_00464,97.74
CLL_A0078,JMCHKKAD_00465,95.25
CDH90139.1,JMCHKKAD_00271,97.99
SRR2059497
CLL_A3167,LNDFKECO_01269,98.12
CLL_A3168,LNDFKECO_01268,99.14
CLL_A3169,LNDFKECO_01267,96.99
CLL_A0291,LNDFKECO_01502,97.61
CLL_A0079,LNDFKECO_01707,97.74
CLL_A0078,LNDFKECO_01708,95.25
CDH90139.1,LNDFKECO_01046,97.99
SRR2059499
CLL_A3167,GAAOOLIH_01351,98.12
CLL_A3168,GAAOOLIH_01352,99.14
CLL_A3169,GAAOOLIH_01353,96.99
CLL_A0291,GAAOOLIH_01431,97.61
CLL_A0079,GAAOOLIH_01327,97.74
CLL_A3162,GAAOOLIH_02107,96.71
CLL_A0078,GAAOOLIH_01329,95.25
CDH90139.1,GAAOOLIH_01549,97.84
SRR2059500
CLL_A3167,BLIFGAHO_01377,98.12
CLL_A3168,BLIFGAHO_01378,99.14
CLL_A3169,BLIFGAHO_01379,96.99
CLL_A0291,BLIFGAHO_00082,97.61
CLL_A0079,BLIFGAHO_02087,97.74
CLL_A0078,BLIFGAHO_02086,95.25
CDH90139.1,BLIFGAHO_00286,98.15
SRR2059501
CLL_A3167,IBCKPEEF_02455,98.12
CLL_A3168,IBCKPEEF_02454,99.14
CLL_A3169,IBCKPEEF_02453,97.26
CLL_A0291,IBCKPEEF_01130,98.09
CLL_A0079,IBCKPEEF_01492,97.74
CLL_A0078,IBCKPEEF_01491,95.25
CDH90139.1,IBCKPEEF_03026,97.99
SRR2059502
CLL_A3167,IMCDMOML_01826,97.71
CLL_A3168,IMCDMOML_03303,98.96
CLL_A3169,IMCDMOML_02696,97.26
CLL_A0291,IMCDMOML_01873,98.09
CLL_A0079,IMCDMOML_00433,97.74
CLL_A0078,IMCDMOML_00434,95.25
CDH90139.1,IMCDMOML_00557,97.99
SRR2059503
CLL_A3167,CMCLHGNA_01785,98.12
CLL_A3168,CMCLHGNA_01784,99.14
CLL_A0291,CMCLHGNA_02355,98.09
CLL_A0079,CMCLHGNA_00006,97.52
CLL_A0078,CMCLHGNA_00005,95.25
CDH90139.1,CMCLHGNA_00927,98.15
SRR2059504
CLL_A3167,HHFIAEJD_01813,98.12
CLL_A3168,HHFIAEJD_01812,99.14
CLL_A3169,HHFIAEJD_01811,96.99
CLL_A0291,HHFIAEJD_00278,97.61
CLL_A0079,HHFIAEJD_02065,97.74
CLL_A0078,HHFIAEJD_02066,95.25
CDH90139.1,HHFIAEJD_00771,98.15
SRR2059505
CLL_A3167,CBNMNAOP_01136,98.12
CLL_A3168,CBNMNAOP_01135,99.14
CLL_A3169,CBNMNAOP_01134,96.99
CLL_A0291,CBNMNAOP_00102,97.61
CLL_A0079,CBNMNAOP_01279,97.74
CLL_A0078,CBNMNAOP_01278,95.25
CDH90139.1,CBNMNAOP_01785,97.84
SRR2059506
CLL_A3167,NHFGDBMM_01473,98.12
CLL_A3168,NHFGDBMM_01474,99.14
CLL_A3169,NHFGDBMM_01475,96.99
CLL_A0291,NHFGDBMM_01661,97.61
CLL_A0079,NHFGDBMM_01319,97.74
CLL_A0078,NHFGDBMM_01318,95.25
CDH90139.1,NHFGDBMM_00150,97.84
SRR2059508
CLL_A3167,FPDGCAAO_02174,98.12
CLL_A3168,FPDGCAAO_02173,99.14
CLL_A3169,FPDGCAAO_02172,96.99
CLL_A0291,FPDGCAAO_01166,97.61
CLL_A0079,FPDGCAAO_02595,97.74
CLL_A0078,FPDGCAAO_02594,95.25
CDH90139.1,FPDGCAAO_00869,97.99
SRR2059509
CLL_A3167,EDJNPOEH_01015,98.12
CLL_A3168,EDJNPOEH_01016,99.14
CLL_A3169,EDJNPOEH_01017,96.99
CLL_A0291,EDJNPOEH_00569,97.61
CLL_A0079,EDJNPOEH_02554,97.74
CLL_A0078,EDJNPOEH_02553,95.25
CDH90139.1,EDJNPOEH_01933,97.84
SRR2059510
CLL_A3167,NNDLEAND_00279,98.12
CLL_A3168,NNDLEAND_00278,99.14
CLL_A3169,NNDLEAND_00277,97.26
CLL_A0291,NNDLEAND_00111,98.09
CLL_A0079,NNDLEAND_02517,97.74
CLL_A0078,NNDLEAND_02516,95.25
CDH90139.1,NNDLEAND_00773,97.99
SRR2059511
CLL_A3167,PLNIPLAJ_01052,98.12
CLL_A3168,PLNIPLAJ_01053,99.14
CLL_A3169,PLNIPLAJ_01054,97.26
CLL_A0291,PLNIPLAJ_00101,98.09
CLL_A0079,PLNIPLAJ_02658,97.74
CLL_A0078,PLNIPLAJ_02659,95.25
CDH90139.1,PLNIPLAJ_00249,97.99
SRR2059512
CLL_A3167,LCFDIGJA_00466,98.12
CLL_A3168,LCFDIGJA_00465,99.14
CLL_A3169,LCFDIGJA_00464,96.99
CLL_A0291,LCFDIGJA_00295,97.61
CLL_A0079,LCFDIGJA_01909,97.74
CLL_A0078,LCFDIGJA_01908,95.25
CDH90139.1,LCFDIGJA_00618,97.84
SRR2059513
CLL_A3167,OKMPIKGO_01351,98.12
CLL_A3168,OKMPIKGO_01352,99.14
CLL_A3169,OKMPIKGO_01353,96.99
CLL_A0291,OKMPIKGO_01042,98.09
CLL_A0079,OKMPIKGO_01897,97.52
CLL_A0078,OKMPIKGO_01898,95.25
CDH90139.1,OKMPIKGO_00397,98.15
SRR2059514
CLL_A3167,AMHFEMPE_00153,98.12
CLL_A3168,AMHFEMPE_00154,99.14
CLL_A3169,AMHFEMPE_00155,96.99
CLL_A0291,AMHFEMPE_02127,98.09
CLL_A0079,AMHFEMPE_02592,97.52
CLL_A0078,AMHFEMPE_02591,95.25
CDH90139.1,AMHFEMPE_00809,98.15
SRR2059515
CLL_A3167,BMKCNOCD_01132,98.12
CLL_A3168,BMKCNOCD_01133,99.14
CLL_A3169,BMKCNOCD_01134,96.99
CLL_A0291,BMKCNOCD_00560,98.09
CLL_A0079,BMKCNOCD_00522,97.52
CLL_A0078,BMKCNOCD_00523,95.25
CDH90139.1,BMKCNOCD_02650,98.15
SRR2059517
CLL_A3167,BCBPCCPA_00250,100.00
CLL_A3168,BCBPCCPA_00251,99.78
CLL_A3169,BCBPCCPA_00252,100.00
CLL_A0291,BCBPCCPA_00796,99.04
CLL_A0079,BCBPCCPA_00878,99.77
CLL_A3162,BCBPCCPA_00245,100.00
CLL_A0078,BCBPCCPA_00877,98.86
CDH90139.1,BCBPCCPA_01291,98.46
SRR2059518
CLL_A3167,CHKHLKMK_02252,98.12
CLL_A3168,CHKHLKMK_02253,99.14
CLL_A3169,CHKHLKMK_02254,96.99
CLL_A0291,CHKHLKMK_01649,97.61
CLL_A0079,CHKHLKMK_02398,97.74
CLL_A0078,CHKHLKMK_02399,95.25
CDH90139.1,CHKHLKMK_00387,97.99
SRR2059519
CLL_A3167,OEGFGBKE_01125,98.12
CLL_A3168,OEGFGBKE_01124,99.14
CLL_A3169,OEGFGBKE_01123,97.26
CLL_A0291,OEGFGBKE_03179,98.09
CLL_A0079,OEGFGBKE_01854,97.74
CLL_A0078,OEGFGBKE_01855,95.25
CDH90139.1,OEGFGBKE_00895,97.99
SRR2059520
CLL_A3167,MJGJKLAE_00637,98.12
CLL_A3168,MJGJKLAE_00638,99.14
CLL_A3169,MJGJKLAE_00639,96.99
CLL_A0291,MJGJKLAE_00102,97.61
CLL_A0079,MJGJKLAE_00927,97.74
CLL_A0078,MJGJKLAE_00928,95.25
CDH90139.1,MJGJKLAE_01695,98.15
SRR2059521
CLL_A3167,KGIIMPFA_00719,98.12
CLL_A3168,KGIIMPFA_00718,99.14
CLL_A3169,KGIIMPFA_00717,96.99
CLL_A0291,KGIIMPFA_00092,97.61
CLL_A0079,KGIIMPFA_00886,97.74
CLL_A0078,KGIIMPFA_00885,95.25
CDH90139.1,KGIIMPFA_00601,98.15
SRR2059522
CLL_A3167,HEDGLFGK_01876,98.12
CLL_A3168,HEDGLFGK_01877,99.14
CLL_A3169,HEDGLFGK_01878,96.99
CLL_A0291,HEDGLFGK_00681,97.61
CLL_A0079,HEDGLFGK_00368,97.74
CLL_A0078,HEDGLFGK_00367,95.25
CDH90139.1,HEDGLFGK_00072,98.15
SRR2059524
CLL_A3167,KLGJKNIF_02436,98.12
CLL_A3168,KLGJKNIF_02435,99.14
CLL_A3169,KLGJKNIF_02434,96.99
CLL_A0291,KLGJKNIF_02613,97.61
CLL_A0079,KLGJKNIF_01708,97.74
CLL_A0078,KLGJKNIF_01709,95.25
CDH90139.1,KLGJKNIF_00391,97.99
SRR2059525
CLL_A3167,BIJDAIAC_01818,98.12
CLL_A3168,BIJDAIAC_01819,99.14
CLL_A3169,BIJDAIAC_01820,96.99
CLL_A0291,BIJDAIAC_00594,97.61
CLL_A0079,BIJDAIAC_02145,97.74
CLL_A0078,BIJDAIAC_02144,95.25
CDH90139.1,BIJDAIAC_00270,98.15
SRR2059526
CLL_A3167,GCEMKEPG_00783,98.12
CLL_A3168,GCEMKEPG_00784,99.14
CLL_A3169,GCEMKEPG_00785,96.99
CLL_A0291,GCEMKEPG_00700,97.61
CLL_A0079,GCEMKEPG_02253,97.74
CLL_A0078,GCEMKEPG_02252,95.25
CDH90139.1,GCEMKEPG_01313,98.15
SRR2059527
CLL_A3167,JGPDFMFE_00946,98.12
CLL_A3168,JGPDFMFE_00945,99.14
CLL_A3169,JGPDFMFE_00944,96.99
CLL_A0291,JGPDFMFE_00188,97.61
CLL_A0079,JGPDFMFE_01939,97.74
CLL_A0078,JGPDFMFE_01938,95.25
CDH90139.1,JGPDFMFE_00071,97.84
SRR2059528
CLL_A3167,KFBFHLPL_02442,98.12
CLL_A3168,KFBFHLPL_02441,99.14
CLL_A3169,KFBFHLPL_02440,97.83
CLL_A0291,KFBFHLPL_02914,97.61
CLL_A0079,KFBFHLPL_01857,97.74
CLL_A0078,KFBFHLPL_01858,95.25
CDH90139.1,KFBFHLPL_00924,97.84
SRR2059529
CLL_A3167,HGMCBJIC_00375,98.12
CLL_A3168,HGMCBJIC_00374,99.14
CLL_A3169,HGMCBJIC_00373,96.99
CLL_A0291,HGMCBJIC_01547,97.61
CLL_A0079,HGMCBJIC_01104,97.74
CLL_A0078,HGMCBJIC_01105,95.25
CDH90139.1,HGMCBJIC_00897,97.99
SRR2059530
CLL_A3167,EPPMDFCB_01062,98.12
CLL_A3168,EPPMDFCB_01061,99.14
CLL_A3169,EPPMDFCB_01060,96.99
CLL_A0291,EPPMDFCB_02975,97.61
CLL_A0079,EPPMDFCB_01694,97.74
CLL_A0078,EPPMDFCB_01693,95.25
CDH90139.1,EPPMDFCB_00208,97.99
SRR2059532
CLL_A3167,PKLCJKMC_01029,98.12
CLL_A3168,PKLCJKMC_01028,99.14
CLL_A3169,PKLCJKMC_01027,96.99
CLL_A0291,PKLCJKMC_01677,97.61
CLL_A0079,PKLCJKMC_01325,97.74
CLL_A0078,PKLCJKMC_01324,95.25
CDH90139.1,PKLCJKMC_01693,98.15
SRR2059533
CLL_A3167,NCLBNKAD_01470,98.12
CLL_A3168,NCLBNKAD_01469,99.14
CLL_A3169,NCLBNKAD_01468,97.26
CLL_A0291,NCLBNKAD_00312,98.09
CLL_A0079,NCLBNKAD_01746,97.52
CLL_A0078,NCLBNKAD_01745,95.25
CDH90139.1,NCLBNKAD_02370,97.99
SRR2059534
CLL_A3167,FHGKNLLP_00845,98.12
CLL_A3168,FHGKNLLP_00844,99.14
CLL_A3169,FHGKNLLP_00843,96.99
CLL_A0291,FHGKNLLP_01141,97.61
CLL_A0079,FHGKNLLP_01811,97.74
CLL_A0078,FHGKNLLP_01812,95.25
CDH90139.1,FHGKNLLP_00865,98.15
SRR2059535
CLL_A3167,IAFEAOPJ_01426,98.12
CLL_A3168,IAFEAOPJ_01425,99.14
CLL_A3169,IAFEAOPJ_01424,96.99
CLL_A0291,IAFEAOPJ_01079,97.61
CLL_A0079,IAFEAOPJ_02840,97.74
CLL_A0078,IAFEAOPJ_02839,95.25
CDH90139.1,IAFEAOPJ_00354,98.15
SRR2059536
CLL_A3167,HCCDGAKK_00913,98.12
