CC-1985
CLOSPO_02140,FMCKCAPP_00486,69.43
CLL_A3167,FMCKCAPP_00485,100.00
CLL_A3168,FMCKCAPP_00486,100.00
CLL_A3169,FMCKCAPP_00487,100.00
CBO0204,FMCKCAPP_02199,66.38
CbC4_0552,FMCKCAPP_02199,66.09
CBO3432,FMCKCAPP_02199,72.54
CLL_A0291,FMCKCAPP_02199,99.04
CbC4_0273,FMCKCAPP_02199,75.44
CBO1324,FMCKCAPP_02199,60.98
CbC4_0666,FMCKCAPP_02199,62.31
CLL_A0079,FMCKCAPP_02575,99.77
CLL_A0079,FMCKCAPP_00480,62.82
CLL_A0079,FMCKCAPP_00480,63.16
CLL_A3162,FMCKCAPP_00480,99.87
CLL_A3162,FMCKCAPP_02575,62.82
CLL_A3162,FMCKCAPP_02575,61.84
CBO3086,FMCKCAPP_01535,86.30
CBO3085,FMCKCAPP_01534,79.88
CBO3084,FMCKCAPP_01533,87.29
CLL_A0078,FMCKCAPP_02576,98.86
CDH90139.1,FMCKCAPP_01220,99.23
D88151.1,FMCKCAPP_00394,74.37
SRR2059455
CLOSPO_02140,PPEKMLAP_02513,69.43
CLL_A3167,PPEKMLAP_02512,100.00
CLL_A3168,PPEKMLAP_02513,100.00
CLL_A3169,PPEKMLAP_02514,100.00
CBO0204,PPEKMLAP_01250,66.38
CbC4_0552,PPEKMLAP_01250,66.09
CBO3432,PPEKMLAP_01250,72.54
CLL_A0291,PPEKMLAP_01250,99.04
CbC4_0273,PPEKMLAP_01250,75.44
CBO1324,PPEKMLAP_01250,60.98
CbC4_0666,PPEKMLAP_01250,62.31
CLL_A0079,PPEKMLAP_00839,99.77
CLL_A0079,PPEKMLAP_03058,62.82
CLL_A0079,PPEKMLAP_03058,63.16
CLL_A3162,PPEKMLAP_03058,99.87
CLL_A3162,PPEKMLAP_00839,62.82
CLL_A3162,PPEKMLAP_00839,61.84
CBO3086,PPEKMLAP_01462,86.30
CBO3085,PPEKMLAP_01463,79.88
CBO3084,PPEKMLAP_01464,87.29
CLL_A0078,PPEKMLAP_00840,98.86
CDH90139.1,PPEKMLAP_00129,99.23
D88151.1,PPEKMLAP_00233,74.37
SRR2059459
CLOSPO_02140,FCONBIBO_00468,69.43
CLL_A3167,FCONBIBO_00467,99.73
CLL_A3168,FCONBIBO_00468,100.00
CLL_A3169,FCONBIBO_00469,100.00
CBO0204,FCONBIBO_03346,67.24
CbC4_0552,FCONBIBO_03346,66.09
CBO3432,FCONBIBO_03346,73.24
CLL_A0291,FCONBIBO_03346,100.00
CbC4_0273,FCONBIBO_03346,75.44
CBO1324,FCONBIBO_03346,61.79
CbC4_0666,FCONBIBO_03346,62.31
CLL_A0079,FCONBIBO_00947,100.00
CLL_A0079,FCONBIBO_00462,63.16
CLL_A0079,FCONBIBO_00462,62.82
CLL_A3162,FCONBIBO_00462,99.75
CLL_A3162,FCONBIBO_00947,62.82
CLL_A3162,FCONBIBO_00947,61.84
CBO3086,FCONBIBO_03469,86.30
CBO3085,FCONBIBO_03470,79.88
CBO3084,FCONBIBO_03471,87.29
CLL_A0078,FCONBIBO_00948,99.35
CDH90139.1,FCONBIBO_01828,99.69
D88151.1,FCONBIBO_00705,74.68
SRR2059460
CLOSPO_02140,LOMLKMFN_03019,69.43
CLL_A3167,LOMLKMFN_03018,99.73
CLL_A3168,LOMLKMFN_03019,100.00
CLL_A3169,LOMLKMFN_03020,100.00
CBO0204,LOMLKMFN_01885,67.24
CbC4_0552,LOMLKMFN_01885,66.09
CBO3432,LOMLKMFN_01885,73.24
CLL_A0291,LOMLKMFN_01885,100.00
CbC4_0273,LOMLKMFN_01885,75.44
CBO1324,LOMLKMFN_01885,61.79
CbC4_0666,LOMLKMFN_01885,62.31
CLL_A0079,LOMLKMFN_02581,100.00
CLL_A0079,LOMLKMFN_03013,63.16
CLL_A0079,LOMLKMFN_03013,62.82
CLL_A3162,LOMLKMFN_03013,99.75
CLL_A3162,LOMLKMFN_02581,62.82
CLL_A3162,LOMLKMFN_02581,61.84
CBO3086,LOMLKMFN_00202,86.30
CBO3085,LOMLKMFN_00201,79.88
CBO3084,LOMLKMFN_00200,87.29
CLL_A0078,LOMLKMFN_02582,99.35
CDH90139.1,LOMLKMFN_00898,99.69
D88151.1,LOMLKMFN_01043,74.68
SRR2059461
CLOSPO_02140,AFFAPCGN_00274,69.70
CLL_A3167,AFFAPCGN_00273,98.12
CLL_A3168,AFFAPCGN_00274,99.14
CLL_A3169,AFFAPCGN_00275,96.99
CBO0204,AFFAPCGN_00745,66.38
CbC4_0552,AFFAPCGN_00745,66.09
CBO3432,AFFAPCGN_00745,71.83
CLL_A0291,AFFAPCGN_00745,97.61
CbC4_0273,AFFAPCGN_00745,75.44
CBO1324,AFFAPCGN_00745,60.98
CLL_A0079,AFFAPCGN_02181,97.74
CLL_A0079,AFFAPCGN_00268,61.18
CLL_A3162,AFFAPCGN_00268,85.18
CLL_A3162,AFFAPCGN_00268,82.85
CLL_A3162,AFFAPCGN_02181,62.82
CLL_A3162,AFFAPCGN_02181,61.84
CBO3086,AFFAPCGN_00166,86.99
CBO3085,AFFAPCGN_00165,80.48
CBO3084,AFFAPCGN_00164,87.29
CLL_A0078,AFFAPCGN_02180,95.25
CDH90139.1,AFFAPCGN_01599,97.99
D88151.1,AFFAPCGN_02986,73.80
SRR2059462
CLOSPO_02140,LMDFJIJD_00101,69.43
CLL_A3167,LMDFJIJD_00102,100.00
CLL_A3168,LMDFJIJD_00101,99.78
CLL_A3169,LMDFJIJD_00100,100.00
CBO0204,LMDFJIJD_03497,66.38
CbC4_0552,LMDFJIJD_03497,66.09
CBO3432,LMDFJIJD_03497,72.54
CLL_A0291,LMDFJIJD_03497,99.04
CbC4_0273,LMDFJIJD_03497,75.44
CBO1324,LMDFJIJD_03497,60.98
CbC4_0666,LMDFJIJD_03497,62.31
CLL_A0079,LMDFJIJD_02009,99.77
CLL_A0079,LMDFJIJD_00107,62.82
CLL_A0079,LMDFJIJD_00107,61.84
CLL_A3162,LMDFJIJD_00107,100.00
CLL_A3162,LMDFJIJD_02009,62.82
CLL_A3162,LMDFJIJD_02009,61.84
CBO3086,LMDFJIJD_00861,86.30
CBO3085,LMDFJIJD_00860,79.88
CBO3084,LMDFJIJD_00859,87.29
CLL_A0078,LMDFJIJD_02008,99.51
CDH90139.1,LMDFJIJD_00455,98.62
D88151.1,LMDFJIJD_00196,74.37
SRR2059463
CLOSPO_02140,PAGNFFOH_00239,69.70
CLL_A3167,PAGNFFOH_00240,98.12
CLL_A3168,PAGNFFOH_00239,99.14
CLL_A3169,PAGNFFOH_00238,96.99
CBO0204,PAGNFFOH_02067,66.38
CbC4_0552,PAGNFFOH_02067,66.09
CBO3432,PAGNFFOH_02067,71.83
CLL_A0291,PAGNFFOH_02067,98.09
CbC4_0273,PAGNFFOH_02067,75.44
CBO1324,PAGNFFOH_02067,60.98
CbC4_0666,PAGNFFOH_02067,61.54
CLL_A0079,PAGNFFOH_02266,97.52
CLL_A0079,PAGNFFOH_00245,61.54
CLL_A3162,PAGNFFOH_00245,96.85
CLL_A3162,PAGNFFOH_02266,62.82
CLL_A3162,PAGNFFOH_02266,61.84
CBO3086,PAGNFFOH_01220,86.99
CBO3085,PAGNFFOH_01219,80.48
CBO3084,PAGNFFOH_01218,87.29
CLL_A0078,PAGNFFOH_02267,95.08
CDH90139.1,PAGNFFOH_02482,98.15
D88151.1,PAGNFFOH_00333,74.12
SRR2059464
CLOSPO_02140,AGFNEJFA_02255,69.70
CLL_A3167,AGFNEJFA_02254,98.12
CLL_A3168,AGFNEJFA_02255,99.14
CLL_A3169,AGFNEJFA_02256,97.26
CBO0204,AGFNEJFA_00770,66.38
CbC4_0552,AGFNEJFA_00770,66.09
CBO3432,AGFNEJFA_00770,71.83
CLL_A0291,AGFNEJFA_00770,97.61
CbC4_0273,AGFNEJFA_00770,75.44
CBO1324,AGFNEJFA_00770,60.98
CLL_A0079,AGFNEJFA_02334,97.74
CLL_A3162,AGFNEJFA_02249,85.61
CLL_A3162,AGFNEJFA_02249,83.11
CLL_A3162,AGFNEJFA_02334,62.82
CLL_A3162,AGFNEJFA_02334,61.84
CBO3086,AGFNEJFA_00001,86.99
CBO3085,AGFNEJFA_00002,80.48
CBO3084,AGFNEJFA_00003,87.29
CLL_A0078,AGFNEJFA_02332,95.25
CDH90139.1,AGFNEJFA_00321,97.84
D88151.1,AGFNEJFA_00962,73.80
SRR2059465
CLOSPO_02140,PHKOEHJC_00953,69.70
CLL_A3167,PHKOEHJC_00954,98.12
CLL_A3168,PHKOEHJC_00953,99.14
CLL_A3169,PHKOEHJC_00952,96.99
CBO0204,PHKOEHJC_01698,66.38
CbC4_0552,PHKOEHJC_01698,66.09
CBO3432,PHKOEHJC_01698,71.83
CLL_A0291,PHKOEHJC_01698,97.61
CbC4_0273,PHKOEHJC_01698,75.44
CBO1324,PHKOEHJC_01698,60.98
CLL_A0079,PHKOEHJC_02529,97.74
CLL_A0079,PHKOEHJC_00959,61.18
CLL_A3162,PHKOEHJC_00959,85.26
CLL_A3162,PHKOEHJC_00959,83.11
CLL_A3162,PHKOEHJC_02529,62.82
CLL_A3162,PHKOEHJC_02529,61.84
CBO3086,PHKOEHJC_01844,86.99
CBO3085,PHKOEHJC_01845,80.48
CBO3084,PHKOEHJC_01846,87.29
CLL_A0078,PHKOEHJC_02530,95.25
CDH90139.1,PHKOEHJC_00402,97.84
D88151.1,PHKOEHJC_01047,73.80
SRR2059466
CLOSPO_02140,PENPLPEG_00698,69.70
CLL_A3167,PENPLPEG_00699,98.12
CLL_A3168,PENPLPEG_00698,99.14
CLL_A3169,PENPLPEG_00697,96.99
CBO0204,PENPLPEG_00102,66.38
CbC4_0552,PENPLPEG_00102,66.09
CBO3432,PENPLPEG_00102,71.83
CLL_A0291,PENPLPEG_00102,97.61
CbC4_0273,PENPLPEG_00102,75.44
CBO1324,PENPLPEG_00102,60.98
CLL_A0079,PENPLPEG_03116,97.74
CLL_A0079,PENPLPEG_00704,61.18
CLL_A3162,PENPLPEG_00704,85.26
CLL_A3162,PENPLPEG_00704,83.11
CLL_A3162,PENPLPEG_03116,62.82
CLL_A3162,PENPLPEG_03116,61.84
CBO3086,PENPLPEG_02767,86.99
CBO3085,PENPLPEG_02768,80.48
CBO3084,PENPLPEG_02769,87.29
CLL_A0078,PENPLPEG_03162,95.25
CLL_A0078,PENPLPEG_03117,60.16
CDH90139.1,PENPLPEG_00521,97.84
D88151.1,PENPLPEG_01808,73.80
SRR2059468
CLOSPO_02140,ANGCGELN_02796,69.70
CLL_A3168,ANGCGELN_02796,99.14
CLL_A3169,ANGCGELN_02795,97.26
CBO0204,ANGCGELN_01398,66.38
CbC4_0552,ANGCGELN_01398,66.09
CBO3432,ANGCGELN_01398,71.83
CLL_A0291,ANGCGELN_01398,98.09
CbC4_0273,ANGCGELN_01398,75.44
CBO1324,ANGCGELN_01398,60.98
CbC4_0666,ANGCGELN_01398,61.54
CLL_A0079,ANGCGELN_01994,97.74
CLL_A0079,ANGCGELN_00929,61.18
CLL_A3162,ANGCGELN_00929,85.26
CLL_A3162,ANGCGELN_00929,83.11
CLL_A3162,ANGCGELN_01994,62.82
CLL_A3162,ANGCGELN_01994,61.84
CBO3086,ANGCGELN_02903,86.99
CBO3085,ANGCGELN_02902,80.48
CBO3084,ANGCGELN_02901,87.29
CLL_A0078,ANGCGELN_01995,95.25
CDH90139.1,ANGCGELN_00378,97.99
D88151.1,ANGCGELN_01466,73.80
SRR2059469
CLOSPO_02140,MMHEOGCH_02215,69.70
CLL_A3167,MMHEOGCH_02214,98.12
CLL_A3168,MMHEOGCH_02215,99.14
CLL_A3169,MMHEOGCH_02216,96.99
CBO0204,MMHEOGCH_01411,66.38
CbC4_0552,MMHEOGCH_01411,66.09
CBO3432,MMHEOGCH_01411,71.83
CLL_A0291,MMHEOGCH_01411,97.61
CbC4_0273,MMHEOGCH_01411,75.44
CBO1324,MMHEOGCH_01411,60.98
CLL_A0079,MMHEOGCH_02917,97.74
CLL_A0079,MMHEOGCH_02209,61.18
CLL_A3162,MMHEOGCH_02209,85.26
CLL_A3162,MMHEOGCH_02209,83.11
CLL_A3162,MMHEOGCH_02917,62.82
CLL_A3162,MMHEOGCH_02917,61.84
CBO3086,MMHEOGCH_01136,86.99
CBO3085,MMHEOGCH_01137,80.48
CBO3084,MMHEOGCH_01138,87.29
CLL_A0078,MMHEOGCH_02916,95.25
CDH90139.1,MMHEOGCH_00707,97.84
D88151.1,MMHEOGCH_03137,73.80
SRR2059471
CLOSPO_02140,ODKFNHGH_02907,69.70
CLL_A3167,ODKFNHGH_02908,98.12
CLL_A3168,ODKFNHGH_02907,99.14
CLL_A3169,ODKFNHGH_02906,97.80
CBO0204,ODKFNHGH_00674,66.38
CbC4_0552,ODKFNHGH_00674,66.09
CBO3432,ODKFNHGH_00674,71.83
CLL_A0291,ODKFNHGH_00674,97.61
CbC4_0273,ODKFNHGH_00674,75.44
CBO1324,ODKFNHGH_00674,60.98
CLL_A0079,ODKFNHGH_01081,97.74
CLL_A0079,ODKFNHGH_02135,61.18
CLL_A3162,ODKFNHGH_02135,85.26
CLL_A3162,ODKFNHGH_02135,83.11
CLL_A3162,ODKFNHGH_01081,62.82
CLL_A3162,ODKFNHGH_01081,61.84
CBO3086,ODKFNHGH_02971,86.99
CBO3085,ODKFNHGH_02970,80.48
CBO3084,ODKFNHGH_02969,87.29
CLL_A0078,ODKFNHGH_01080,95.25
CDH90139.1,ODKFNHGH_00133,97.84
D88151.1,ODKFNHGH_01608,73.80
SRR2059472
CLOSPO_02140,HPNJEOGD_00436,69.70
CLL_A3167,HPNJEOGD_00437,98.12
CLL_A3168,HPNJEOGD_00436,99.14
CLL_A3169,HPNJEOGD_00435,97.26
CBO0204,HPNJEOGD_00101,66.38
CbC4_0552,HPNJEOGD_00101,66.09
CBO3432,HPNJEOGD_00101,71.83
CLL_A0291,HPNJEOGD_00101,98.09
CbC4_0273,HPNJEOGD_00101,75.44
CBO1324,HPNJEOGD_00101,60.98
CbC4_0666,HPNJEOGD_00101,61.54
CLL_A0079,HPNJEOGD_02742,97.74
CLL_A0079,HPNJEOGD_00442,61.18
CLL_A3162,HPNJEOGD_00442,85.26
CLL_A3162,HPNJEOGD_00442,83.11
CLL_A3162,HPNJEOGD_02742,62.82
CLL_A3162,HPNJEOGD_02742,61.84
CBO3086,HPNJEOGD_00357,86.99
CBO3085,HPNJEOGD_00358,80.48
CBO3084,HPNJEOGD_00359,87.29
CLL_A0078,HPNJEOGD_02741,95.25
CDH90139.1,HPNJEOGD_00506,97.99
D88151.1,HPNJEOGD_02403,73.80
SRR2059473
CLOSPO_02140,NGFGAIFI_00805,69.70
CLL_A3167,NGFGAIFI_00804,98.12
CLL_A3168,NGFGAIFI_00805,99.14
CLL_A3169,NGFGAIFI_00806,96.99
CBO0204,NGFGAIFI_00256,66.38
CbC4_0552,NGFGAIFI_00256,66.09
CBO3432,NGFGAIFI_00256,71.83
CLL_A0291,NGFGAIFI_00256,97.61
CbC4_0273,NGFGAIFI_00256,75.44
CBO1324,NGFGAIFI_00256,60.98
CLL_A0079,NGFGAIFI_00312,97.74
CLL_A0079,NGFGAIFI_02728,61.18
CLL_A3162,NGFGAIFI_02728,85.18
CLL_A3162,NGFGAIFI_02728,82.85
CLL_A3162,NGFGAIFI_00312,62.82
CLL_A3162,NGFGAIFI_00312,61.84
CBO3086,NGFGAIFI_01097,86.99
CBO3085,NGFGAIFI_01096,80.48
CBO3084,NGFGAIFI_01095,87.29
CLL_A0078,NGFGAIFI_00311,95.25
CDH90139.1,NGFGAIFI_00431,97.99
D88151.1,NGFGAIFI_02267,73.80
SRR2059474
CLOSPO_02140,BAABNMLP_01841,69.70
CLL_A3167,BAABNMLP_01840,98.12
CLL_A3168,BAABNMLP_01841,99.14
CLL_A3169,BAABNMLP_01842,96.99
CBO0204,BAABNMLP_01706,66.38
CbC4_0552,BAABNMLP_01706,66.09
CBO3432,BAABNMLP_01706,71.83
CLL_A0291,BAABNMLP_01706,97.61
CbC4_0273,BAABNMLP_01706,75.44
CBO1324,BAABNMLP_01706,60.98
CLL_A0079,BAABNMLP_03316,97.74
CLL_A0079,BAABNMLP_01835,61.18
CLL_A3162,BAABNMLP_01835,85.18
CLL_A3162,BAABNMLP_01835,82.85
CLL_A3162,BAABNMLP_03316,62.82
CLL_A3162,BAABNMLP_03316,61.84
CBO3086,BAABNMLP_00280,86.99
CBO3085,BAABNMLP_00281,80.48
CBO3084,BAABNMLP_00282,87.29
CLL_A0078,BAABNMLP_03317,95.25
CDH90139.1,BAABNMLP_00605,97.99
D88151.1,BAABNMLP_00741,73.80
SRR2059475
CLOSPO_02140,MNIBMDMD_02208,69.70
CLL_A3167,MNIBMDMD_02209,98.12
CLL_A3168,MNIBMDMD_02208,99.14
CLL_A3169,MNIBMDMD_02207,96.99
CBO0204,MNIBMDMD_01224,66.38
CbC4_0552,MNIBMDMD_01224,66.09
CBO3432,MNIBMDMD_01224,71.83
CLL_A0291,MNIBMDMD_01224,97.61
CbC4_0273,MNIBMDMD_01224,75.44
CBO1324,MNIBMDMD_01224,60.98
CLL_A0079,MNIBMDMD_01060,97.74
CLL_A0079,MNIBMDMD_02214,61.18
CLL_A3162,MNIBMDMD_02214,85.26
CLL_A3162,MNIBMDMD_02214,83.11
CLL_A3162,MNIBMDMD_01060,62.82
CLL_A3162,MNIBMDMD_01060,61.84
CBO3086,MNIBMDMD_00082,86.99
CBO3085,MNIBMDMD_00081,80.48
CBO3084,MNIBMDMD_00080,87.29
CLL_A0078,MNIBMDMD_01059,95.25
CDH90139.1,MNIBMDMD_00824,97.84
D88151.1,MNIBMDMD_00530,73.80
SRR2059476
CLOSPO_02140,NMBKPADE_00744,69.70
CLL_A3167,NMBKPADE_00743,98.12
CLL_A3168,NMBKPADE_00744,99.14
CLL_A3169,NMBKPADE_00745,96.99
CBO0204,NMBKPADE_00405,66.38
CbC4_0552,NMBKPADE_00405,66.09
CBO3432,NMBKPADE_00405,71.83
CLL_A0291,NMBKPADE_00405,97.61
CbC4_0273,NMBKPADE_00405,75.44
CBO1324,NMBKPADE_00405,60.98
CLL_A0079,NMBKPADE_02796,97.74
CLL_A0079,NMBKPADE_00738,61.18
CLL_A3162,NMBKPADE_00738,85.47
CLL_A3162,NMBKPADE_00738,82.85
CLL_A3162,NMBKPADE_02796,62.82
CLL_A3162,NMBKPADE_02796,61.84
CBO3086,NMBKPADE_00142,86.99
CBO3085,NMBKPADE_00141,80.48
CBO3084,NMBKPADE_00140,87.29
CLL_A0078,NMBKPADE_02797,95.25
CDH90139.1,NMBKPADE_02053,98.15
D88151.1,NMBKPADE_01755,73.80
SRR2059477
CLOSPO_02140,OBLJPCFC_00268,69.70
CLL_A3167,OBLJPCFC_00269,98.12
CLL_A3168,OBLJPCFC_00268,99.14
CLL_A3169,OBLJPCFC_00267,96.99
CBO0204,OBLJPCFC_00726,66.38
CbC4_0552,OBLJPCFC_00726,66.09
CBO3432,OBLJPCFC_00726,71.83
CLL_A0291,OBLJPCFC_00726,97.61
CbC4_0273,OBLJPCFC_00726,75.44
CBO1324,OBLJPCFC_00726,60.98
CLL_A0079,OBLJPCFC_01618,97.74
